fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
2,S02,742,7,abl_no_snn,0,13755.07,0.856,5,0.41,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.43711565136909486, 0.5545702397823333, 0.36877830028533937, 0.616207480430603, 0.6426306128501892, 0.647532844543457, 0.6883351445198059]",0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.33476891006742204,0.5714285714285714,0.4,1.0,0.5714285714285714,0.27586206896551735,0.4,0.7,1.0,1.0,0.7117179709501675
3,S03,742,6,abl_no_snn,0,18829.78,0.856,5,0.54,1.2499,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.23368519842624663, 0.1598728209733963, 0.2796404123306274, 0.35210526883602145, 0.1911921203136444, 0.23002439737319946]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.19999999999999996,0.2,0.5922466302911441,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.19999999999999996,0.2,0.5608097593448541
4,S05,740,8,abl_no_snn,0,17927.12,0.856,5,0.48,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.2748227953910828, 0.2796038269996643, 0.18924231380224227, 0.6559182524681091, 0.7487984299659729, 0.5276639461517334, 0.22600555419921875, 0.42006943225860593]",0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.33473443109542134,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.38654944740886626
5,S06,738,8,abl_no_snn,0,12033.58,0.856,5,0.37,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.54268679022789, 0.669191300868988, 0.4416598379611969, 0.3641940712928772, 0.35814204812049866, 0.36181755661964415, 0.6879877567291259, 0.5896227836608887]",0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.625,0.6916666666666667,0.23087434917688368,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.625,0.6916666666666667,0.49511015792666496
6,S07,744,7,abl_no_snn,0,5599.11,0.856,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.579489815235138, 0.47320656180381776, 0.41277984976768495, 0.512564092874527, 0.39887974858284, 0.7055301547050477, 0.48992908000946045]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.6666666666666666,0.7,0.3376513566289629,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.16666666666666674,-0.16666666666666666,0.41666666666666663,0.6666666666666666,0.7,0.5905410006893979
19,S21,742,6,abl_no_snn,3,14045.7,0.856,5,0.43,0.2312,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.5144000589847565, 0.3619062304496765, 0.4500280678272247, 0.597769021987915, 0.37396814823150637, 0.40374059677124025]",0.3333333333333333,0.0,0.0,0.0,-0.33333333333333326,-0.4472135954999579,0.2,0.4,0.25,0.4204210062821706,0.5,0.0,0.0,0.0,-0.2857142857142856,-0.31622776601683794,0.3,0.4,0.25,0.6837781220101242
20,S22,716,14,abl_no_snn,3,13233.67,0.858,5,0.51,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0.3962076544761658, 0.4110095679759979, 0.39956828355789187, 0.5056891977787018, 0.4840632975101471, 0.4410898447036743, 0.512698495388031, 0.6134100675582885, 0.7010720133781433, 0.5824117422103882, 0.46866982579231264, 0.4730513751506805, 0.47062292098999026, 0.488042825460434]",0.42857142857142855,1.0,0.3333333333333333,0.5,0.125,0.2581988897471611,0.6666666666666666,0.7083333333333334,0.9501063751063753,0.29407457709312435,0.5,1.0,0.4166666666666667,0.5882352941176471,0.1694915254237288,0.3042903097250923,0.7083333333333334,0.7083333333333334,0.9501063751063753,0.2054644202210817
21,S23,716,12,abl_no_snn,3,18303.36,0.858,5,0.38,0.0846,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.257890459895134, 0.2457463935017586, 0.26018535494804385, 0.255146986246109, 0.2456624239683151, 0.4835460603237152, 0.7082709908485413, 0.7790072798728943, 0.679702639579773, 0.6665430068969727, 0.779226541519165, 0.7607246041297913]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.48711994824310145,0.9166666666666666,1.0,0.8571428571428571,0.9230769230769231,0.8333333333333334,0.8451542547285166,0.9285714285714286,1.0,0.9999999999999998,0.4427567861600316
22,S24,730,13,abl_no_snn,3,20205.3,0.857,5,0.45,0.3922,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[0.40533658266067507, 0.10659730583429336, 0.1695571482181549, 0.10832235515117646, 0.20106903314590455, 0.3537698820233345, 0.27926776111125945, 0.8031297564506531, 0.6260804653167724, 0.6543274044990539, 0.8765937566757203, 0.8637411236763001, 0.23815551549196243]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5626193776726722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6048947284166342
23,S25,728,14,abl_no_snn,3,11073.78,0.857,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0.5251125514507293, 0.5770619630813598, 0.5800412058830261, 0.6262318730354309, 0.487850022315979, 0.5929009795188904, 0.6815531253814697, 0.6832731366157532, 0.6011777758598328, 0.6287955641746521, 0.6518629908561706, 0.6278072357177734, 0.43514491319656373, 0.6413155198097229]",0.6428571428571429,0.6153846153846154,1.0,0.7619047619047619,0.18604651162790686,0.32025630761017426,0.5833333333333334,0.875,0.9159722222222222,0.15786461021218984,0.7142857142857143,0.6666666666666666,1.0,0.8,0.36363636363636376,0.47140452079103173,0.6666666666666666,0.875,0.9159722222222222,0.39999956230444467
24,S26,740,7,abl_no_snn,3,7299.86,0.856,5,0.6,0.6371,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1]","[0.2559759974479675, 0.2874554216861725, 0.6114179491996765, 0.6767364501953125, 0.654678201675415, 0.7180073022842407, 0.6864193320274353]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44418704935482567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4182403494932007
7,S08,710,16,abl_no_snn,1,19803.81,0.858,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.36881002187728884, 0.7004799604415893, 0.642528486251831, 0.7743754386901855, 0.5337442398071289, 0.8651039481163025, 0.355019611120224, 0.8217615962028504, 0.32303301990032196, 0.5558452129364013, 0.3880940854549408, 0.8809067249298096, 0.7063408970832825, 0.8295376896858215, 0.7076781988143921, 0.7707667469978332]",0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.11111111111111116,0.14907119849998599,0.5666666666666667,0.8166666666666667,0.8422619047619048,0.40996828023344284,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.11111111111111116,0.14907119849998599,0.5666666666666667,0.8166666666666667,0.8523809523809522,0.6204429219541416
8,S09,724,10,abl_no_snn,1,15405.6,0.857,5,0.52,0.1038,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.27275061011314394, 0.42608635425567626, 0.6869458079338073, 0.367514044046402, 0.5695870399475098, 0.43024272918701173, 0.601335608959198, 0.6295531034469605, 0.6310831069946289, 0.6488243937492371]",0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.44487353682518005,0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.19801666727824388
9,S10,732,12,abl_no_snn,1,15462.98,0.857,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.3787039279937744, 0.3740521490573883, 0.36177549958229066, 0.3954845488071442, 0.3711800754070282, 0.3917214870452881, 0.36611167788505555, 0.6297303438186646, 0.3838144063949585, 0.6057865977287292, 0.45356195569038393, 0.6750154495239258]",0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.9375,0.9166666666666666,0.4677551567554473,0.9166666666666666,1.0,0.75,0.8571428571428571,0.8,0.816496580927726,0.875,0.9375,0.9166666666666666,0.6647136681908333
10,S12,742,7,abl_no_snn,1,18074.61,0.856,5,0.51,0.247,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.46045364141464235, 0.5229313671588898, 0.7010231256484986, 0.3085718408226967, 0.3517328679561615, 0.4442551970481873, 0.5721284627914429]",0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.7,0.9028571428571428,0.23412907102278296,0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.7,0.9028571428571428,0.3574173788042796
11,S13,744,6,abl_no_snn,1,11435.92,0.856,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.3609357297420502, 0.3403468430042267, 0.3368694633245468, 0.33246099948883057, 0.3711547255516052, 0.3635249674320221]",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.3157845452427864,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666593323504152
12,S14,730,8,abl_no_snn,1,4419.49,0.857,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.4270334243774414, 0.44340781569480897, 0.5510622143745423, 0.44941086173057554, 0.5857770502567291, 0.6333323359489441, 0.6111758589744568, 0.5905043542385101]",0.625,0.7142857142857143,0.8333333333333334,0.7692307692307693,-0.19999999999999996,-0.2182178902359924,0.4166666666666667,0.8333333333333334,0.9583333333333334,0.33853701055049895,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.8333333333333334,0.9583333333333334,0.24835045788062493
