fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
26,S28,744,7,abl_no_fusion_transformer,4,870.14,0.847,5,0.38,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 1, 1, 0]","[0.5819907128810883, 0.48392906188964846, 0.5533152163028717, 0.6691150188446044, 0.6750616908073426, 0.8377236723899841, 0.701499092578888]",0.42857142857142855,0.42857142857142855,1.0,0.6,0.0,0.0,0.5,0.75,0.7555555555555555,0.2656184281621661,0.5714285714285714,0.5,1.0,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.625,0.6666666666666666,0.7,0.5390102316456199
27,S29,718,20,abl_no_fusion_transformer,4,1350.01,0.848,5,0.36,0.1428,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0.7048356473445893, 0.7282512009143829, 0.7955204486846924, 0.7178066849708558, 0.8028439700603485, 0.7757905066013336, 0.8012731194496154, 0.7443158090114593, 0.5590252995491027, 0.7025351703166962, 0.7496063351631165, 0.5875655233860015, 0.7724530696868896, 0.8114686489105225, 0.7972540199756623, 0.755483740568161, 0.7308801054954529, 0.7236076951026916, 0.4986966550350189, 0.44028218388557433]",0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9019607843137256,0.9840397923875432,0.15468429058790206,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.31818181818181823,0.32673201960653564,0.6372549019607843,0.9019607843137256,0.9840397923875432,0.12146035994237761
28,S30,704,13,abl_no_fusion_transformer,4,1971.63,0.849,5,0.44,0.2044,0.6566,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0.42508479952812195, 0.7042279243469238, 0.338917875289917, 0.21089889705181122, 0.10244403053075075, 0.30122450888156893, 0.6908553719520569, 0.04933262150734663, 0.21871574819087983, 0.21976407021284103, 0.11653563380241394, 0.8374809265136719, 0.5935875535011291]",0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.6738319915074569,0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,0.9545454545454545,0.8333333333333333,0.7141566232086324
30,S32,744,7,abl_no_fusion_transformer,4,800.59,0.847,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1]","[0.48444687724113467, 0.3290691554546356, 0.3742231667041779, 0.4990661144256592, 0.39910162091255186, 0.4391511857509613, 0.7191125273704528]",0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.5365470503057752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7561212877471193
7,S08,710,16,abl_no_fusion_transformer,1,2543.28,0.849,5,0.48,0.1269,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.46288731694221497, 0.6504752159118652, 0.5619833707809448, 0.8093363285064697, 0.42363299131393434, 0.8663435459136963, 0.3047370821237564, 0.802093255519867, 0.24418198466300964, 0.41637909412384033, 0.31389832496643066, 0.9027174353599549, 0.6599719762802124, 0.8365334391593933, 0.6817657232284546, 0.7549843668937684]",0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.85,0.8284090909090909,0.3471908120438456,0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.85,0.8284090909090909,0.6225203986067791
8,S09,724,10,abl_no_fusion_transformer,1,884.17,0.848,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.26027118861675264, 0.41194493174552915, 0.7180429697036743, 0.3713011801242828, 0.4775921702384949, 0.4096027731895447, 0.5806193828582764, 0.6326968431472778, 0.5900140285491944, 0.6424062013626098]",0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,1.0,1.0,0.4503788080811501,0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,1.0,1.0,0.2142123699240568
9,S10,732,12,abl_no_fusion_transformer,1,804.37,0.848,5,0.42,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.32881544828414916, 0.3424367785453796, 0.3120698809623718, 0.3933474898338318, 0.3294860184192657, 0.3725958585739136, 0.3633370488882065, 0.6097846508026123, 0.4236700117588043, 0.625917661190033, 0.4921320199966431, 0.6719421148300171]",0.75,0.6,0.75,0.6666666666666666,0.47058823529411764,0.47809144373375745,0.75,0.90625,0.8928571428571428,0.47787208482623106,0.9166666666666666,1.0,0.75,0.8571428571428571,0.8,0.816496580927726,0.875,0.90625,0.8928571428571428,0.6376004139510822
10,S12,742,7,abl_no_fusion_transformer,1,1862.86,0.847,5,0.52,0.2182,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.4321930825710297, 0.5296866118907928, 0.7184696912765502, 0.3285745054483414, 0.28872470557689667, 0.4951827347278595, 0.5350266218185424]",0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.9,0.9666666666666666,0.3327558653695243,0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.9,0.9666666666666666,0.4180788453108103
11,S13,744,6,abl_no_fusion_transformer,1,1129.48,0.847,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.3412267595529556, 0.32025609612464906, 0.31388185918331146, 0.30886017978191377, 0.4156373769044876, 0.38244337141513823]",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.45816151847441994,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6665454652744481
12,S14,730,8,abl_no_fusion_transformer,1,761.31,0.848,5,0.41,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.39055533409118653, 0.3882330238819122, 0.5265775978565216, 0.41580727100372317, 0.6127285838127137, 0.657609498500824, 0.6359665036201477, 0.5971038222312928]",0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.3333333333333333,0.6666666666666667,0.9166666666666667,0.9761904761904762,0.34692729562520985,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.9166666666666667,0.9761904761904762,0.262973936050682
1,S01,726,15,abl_no_fusion_transformer,0,2806.63,0.848,5,0.49,0.226,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.18893167674541472, 0.15972525253891945, 0.4789904773235321, 0.5450543284416198, 0.5884782612323761, 0.6645818173885345, 0.6947347939014434, 0.5036917388439178, 0.21191266477108, 0.565704619884491, 0.5379205167293548, 0.6949115097522736, 0.5298405408859252, 0.556729531288147, 0.4797696590423584]",0.8,0.9,0.8181818181818182,0.8571428571428571,0.5263157894736842,0.533001790889026,0.7840909090909092,0.9318181818181819,0.9750688705234161,0.43443619226415947,0.8,0.9,0.8181818181818182,0.8571428571428571,0.5263157894736842,0.533001790889026,0.7840909090909092,0.9318181818181819,0.9750688705234161,0.3672796658621351
2,S02,742,7,abl_no_fusion_transformer,0,851.28,0.847,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.4679111897945404, 0.5716457009315491, 0.5009295284748078, 0.5811302781105041, 0.5631882011890411, 0.6002754807472229, 0.6561959385871887]",0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.49893015708242144,0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.6366952418274239
3,S03,742,6,abl_no_fusion_transformer,0,896.86,0.847,5,0.52,0.5602,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.28902131915092466, 0.2746544048190117, 0.27704369425773623, 0.34954598546028137, 0.30814076364040377, 0.2886980682611465]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5354826274017492,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.6666167424949004
4,S05,740,8,abl_no_fusion_transformer,0,1867.3,0.847,5,0.5,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.42130858898162843, 0.4372074842453003, 0.3797217905521393, 0.5535304069519043, 0.596964955329895, 0.5152063190937042, 0.4205143630504608, 0.4802170693874359]",0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.2744161278009415,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.38283371656316134
5,S06,738,8,abl_no_fusion_transformer,0,922.17,0.847,5,0.41,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.5689298272132873, 0.6708622217178345, 0.4877059400081635, 0.3833024203777313, 0.39638447761535645, 0.391441285610199, 0.708897864818573, 0.6187083005905152]",0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.5,0.65,0.41604007333517073,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.65,0.5335589473839036
6,S07,744,7,abl_no_fusion_transformer,0,771.11,0.847,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.5888275384902955, 0.44570698738098147, 0.3852701485157013, 0.49488750100135803, 0.392927086353302, 0.6790784478187561, 0.4720223546028137]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.6666666666666666,0.7,0.36345267125538416,0.5714285714285714,0.5,0.3333333333333333,0.4,0.08695652173913038,0.09128709291752768,0.5416666666666666,0.6666666666666666,0.7,0.49888538237656477
