accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7370167808341129,0.35,0.2857142857142857,0.2857142857142857,0,fold_threshold_clipped,18,S20,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.7370167808341129,0.04860205352306366,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,18,S20,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.7370167808341129,0.04860205352306366,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,18,S20,7
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7406713285084281,0.5,0.14285714285714285,0.2857142857142857,0,fixed_0p50,32,S34,7
0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.7406713285084281,0.83,0.0,0.2857142857142857,1,fold_val_threshold,32,S34,7
0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.7406713285084281,0.731,0.0,0.2857142857142857,1,fold_threshold_shrink,32,S34,7
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7406713285084281,0.65,0.14285714285714285,0.2857142857142857,0,fold_threshold_clipped,32,S34,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.7406713285084281,0.09342472776770591,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,32,S34,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.7406713285084281,0.09342472776770591,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,32,S34,7
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.8419231234739223,0.5,0.0,0.16666666666666666,1,fixed_0p50,33,S35,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419231234739223,0.39,0.16666666666666666,0.16666666666666666,0,fold_val_threshold,33,S35,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419231234739223,0.423,0.16666666666666666,0.16666666666666666,0,fold_threshold_shrink,33,S35,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419231234739223,0.39,0.16666666666666666,0.16666666666666666,0,fold_threshold_clipped,33,S35,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.8419231234739223,0.06960586570203305,0.5,0.16666666666666666,0,subject_median_unsup,33,S35,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.8419231234739223,0.06960586570203305,0.5,0.16666666666666666,0,subject_prior_quantile_unsup,33,S35,6
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27701085124697,0.5,1.0,0.8571428571428571,1,fixed_0p50,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27701085124697,0.05,1.0,0.8571428571428571,1,fold_val_threshold,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27701085124697,0.18500000000000003,1.0,0.8571428571428571,1,fold_threshold_shrink,34,S36,7
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27701085124697,0.35,1.0,0.8571428571428571,1,fold_threshold_clipped,34,S36,7
0.7142857142857143,1.0,0.6666666666666666,0.8,0.36363636363636376,0.47140452079103173,0.8333333333333333,0.8333333333333334,0.976190476190476,0.27701085124697,0.5819488763809204,0.5714285714285714,0.8571428571428571,0,subject_median_unsup,34,S36,7
0.7142857142857143,1.0,0.6666666666666666,0.8,0.36363636363636376,0.47140452079103173,0.8333333333333333,0.8333333333333334,0.976190476190476,0.27701085124697,0.5819488763809204,0.5714285714285714,0.8571428571428571,0,subject_prior_quantile_unsup,34,S36,7
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7571219538804144,0.5,0.125,0.25,0,fixed_0p50,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7571219538804144,0.77,0.125,0.25,0,fold_val_threshold,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7571219538804144,0.689,0.125,0.25,0,fold_threshold_shrink,35,S37,8
0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7571219538804144,0.65,0.125,0.25,0,fold_threshold_clipped,35,S37,8
0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.7571219538804144,0.05923954024910927,0.5,0.25,0,subject_median_unsup,35,S37,8
0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.7571219538804144,0.05923954024910927,0.5,0.25,0,subject_prior_quantile_unsup,35,S37,8
0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.5,0.6,0.5,0,fixed_0p50,36,S38,10
