accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6419552792395864,0.5,0.14285714285714285,0.2857142857142857,0,fixed_0p50,32,S34,7
0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6419552792395864,0.73,0.0,0.2857142857142857,1,fold_val_threshold,32,S34,7
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6419552792395864,0.661,0.14285714285714285,0.2857142857142857,0,fold_threshold_shrink,32,S34,7
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6419552792395864,0.65,0.14285714285714285,0.2857142857142857,0,fold_threshold_clipped,32,S34,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6419552792395864,0.25548547208309175,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,32,S34,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6419552792395864,0.25548547208309175,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,32,S34,7
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6829877336819965,0.5,0.0,0.16666666666666666,1,fixed_0p50,33,S35,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6829877336819965,0.46,0.16666666666666666,0.16666666666666666,0,fold_val_threshold,33,S35,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6829877336819965,0.47200000000000003,0.0,0.16666666666666666,1,fold_threshold_shrink,33,S35,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6829877336819965,0.46,0.16666666666666666,0.16666666666666666,0,fold_threshold_clipped,33,S35,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.6829877336819965,0.2709680303931236,0.5,0.16666666666666666,0,subject_median_unsup,33,S35,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.6829877336819965,0.2709680303931236,0.5,0.16666666666666666,0,subject_prior_quantile_unsup,33,S35,6
