fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
15,S17,740,7,abl_no_et,2,650.48,0.723,5,0.43,0.2083,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.37717474699020387, 0.5254347920417786, 0.5774262905120849, 0.5229230761528015, 0.3847486853599548, 0.5477368712425232, 0.5196164786815644]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5064198655741556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49546762960734736
16,S18,722,14,abl_no_et,2,627.34,0.724,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0.5105212211608887, 0.5965938448905945, 0.46489049792289733, 0.482857221364975, 0.4951708257198334, 0.5131026089191437, 0.5319476842880249, 0.4896502196788788, 0.5432296872138977, 0.5218466997146607, 0.4659451186656952, 0.5948858022689819, 0.5230302751064301, 0.5872766375541687]",0.6428571428571429,0.6,0.8571428571428571,0.7058823529411765,0.2857142857142857,0.31622776601683794,0.6428571428571428,0.7959183673469388,0.8239022881880023,0.19136083253792358,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.75,0.4285714285714286,0.4472135954999579,0.7142857142857142,0.7959183673469388,0.8239022881880023,0.4800868394710257
17,S19,724,17,abl_no_et,2,618.53,0.724,5,0.05,1.0,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]","[0.5018369972705841, 0.5062301218509674, 0.4886835694313049, 0.5121913313865661, 0.4955239653587341, 0.5028523027896881, 0.5013222336769104, 0.5068812370300293, 0.5034620285034179, 0.49104857444763184, 0.48820751905441284, 0.49389904737472534, 0.5062442660331726, 0.5030172944068909, 0.5079207062721253, 0.5095967888832093, 0.5069134950637817]",0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.8142857142857143,0.8273809523809523,0.09477094867650206,0.5882352941176471,0.5,0.8571428571428571,0.631578947368421,0.23225806451612896,0.27774602993176545,0.6285714285714286,0.8,0.7988095238095236,0.09483447544741869
18,S20,728,7,abl_no_et,2,890.41,0.724,5,0.48,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.2526297003030777, 0.2837224990129471, 0.3310578465461731, 0.5396523118019104, 0.42395954132080077, 0.574369490146637, 0.6806201577186585]",0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.44886172243527,0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.7093034060819862
1,S01,726,15,abl_no_et,0,800.65,0.724,5,0.5,0.1265,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.39297945201396944, 0.3612644150853157, 0.5903726577758789, 0.5938357830047607, 0.6153182744979858, 0.6063333630561829, 0.6230822563171386, 0.5268298983573914, 0.4116463601589203, 0.5778296828269959, 0.528369277715683, 0.5640444159507751, 0.5817304253578186, 0.6066624045372009, 0.5767561674118042]",0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8863636363636364,0.9536042240587697,0.38952967772881186,0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8863636363636364,0.9536042240587697,0.2827702481006973
2,S02,742,7,abl_no_et,0,662.48,0.723,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.4897688448429108, 0.4974149286746979, 0.4140071988105774, 0.547838670015335, 0.5764032185077668, 0.5319883644580841, 0.5668673992156983]",0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.7,0.5,0.26027238283838544,0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,0.7,0.5,0.5964385636040769
3,S03,742,6,abl_no_et,0,671.76,0.723,5,0.48,0.2911,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.3967811405658722, 0.4009725332260132, 0.3960808217525482, 0.4305409789085388, 0.3865367293357849, 0.40569124817848207]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.4305660913387934,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.6303396257751368
4,S05,740,8,abl_no_et,0,726.6,0.723,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.4612641572952271, 0.4747795581817627, 0.4571397066116333, 0.5372561335563659, 0.5304338037967682, 0.5125577449798584, 0.46496174335479734, 0.4933870375156403]",0.625,0.75,0.6,0.6666666666666666,0.25,0.2581988897471611,0.6333333333333333,0.8666666666666667,0.9266666666666666,0.2585275143384933,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8666666666666667,0.9266666666666666,0.3765010312730219
5,S06,738,8,abl_no_et,0,733.61,0.723,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.5689836859703064, 0.5900790929794312, 0.4699966549873352, 0.3829113066196442, 0.3732353687286377, 0.38453232049942015, 0.6370610237121582, 0.6350069403648376]",0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.5625,0.6678571428571428,0.2200560502707958,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5625,0.6678571428571428,0.48909931523830374
6,S07,744,7,abl_no_et,0,623.77,0.723,5,0.48,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.5730173945426941, 0.5322138428688049, 0.47542359232902526, 0.5250222146511078, 0.48198907971382143, 0.6199818134307862, 0.48005709052085876]",0.5714285714285714,0.5,1.0,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.625,0.6666666666666666,0.7222222222222222,0.224685982295445,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.6666666666666666,0.7222222222222222,0.4754591387424291
