fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
15,S17,740,7,repro_g0p0_balanced_37,2,15352.96,0.858,5,0.14,0.7914,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.11231326758861541, 0.6494533717632294, 0.7353766024112701, 0.39838702976703644, 0.11120550334453583, 0.8373650908470154, 0.4020320400595665]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47924360483884804,0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.44303213466513874
16,S18,722,14,repro_g0p0_balanced_37,2,14848.31,0.859,5,0.37,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0.24617237150669097, 0.9169424295425415, 0.16514292359352112, 0.6776571989059448, 0.23425497412681578, 0.2552453115582466, 0.23819067180156708, 0.7414105534553528, 0.5119097024202347, 0.836525845527649, 0.2031623139977455, 0.9109644293785095, 0.8131274819374085, 0.8851024270057678]",0.7857142857142857,0.75,0.8571428571428571,0.8,0.5714285714285714,0.5773502691896257,0.7857142857142857,0.9591836734693877,0.9682539682539681,0.41023751199245456,0.7857142857142857,0.75,0.8571428571428571,0.8,0.5714285714285714,0.5773502691896257,0.7857142857142857,0.9183673469387754,0.948051948051948,0.471829470490803
17,S19,724,17,repro_g0p0_balanced_37,2,10931.73,0.859,5,0.05,1.0,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]","[0.585521274805069, 0.5595544576644897, 0.5351077675819397, 0.6048451066017151, 0.5338345527648926, 0.5968547880649566, 0.5717517852783203, 0.5741148948669433, 0.6082745671272278, 0.5435833215713501, 0.591085571050644, 0.5903727591037751, 0.6058755040168762, 0.6085460364818573, 0.6040609002113342, 0.5990276098251343, 0.5981015741825104]",0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.8999999999999999,0.8486394557823129,0.28513577896005965,0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.8999999999999999,0.8486394557823129,0.305385162446076
18,S20,728,7,repro_g0p0_balanced_37,2,20793.9,0.859,5,0.35,0.3451,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.03938088119029999, 0.04354403354227543, 0.047468042373657225, 0.28957408517599104, 0.04860205352306366, 0.4082874909043312, 0.7806009292602539]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7370167808341129,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7432225992932169
32,S34,724,7,repro_g0p0_balanced_37,5,15963.71,0.859,5,0.83,1.6864,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 0, 1]","[0.046317733451724054, 0.14986223727464676, 0.24711174070835112, 0.05724750906229019, 0.05931602120399475, 0.09342472776770591, 0.6562442123889923]",0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.7406713285084281,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6901087264576216
33,S35,738,6,repro_g0p0_balanced_37,5,13989.43,0.858,5,0.39,0.05,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.07003271579742432, 0.06917901560664177, 0.11103199943900108, 0.0644188217818737, 0.06565398275852204, 0.4318552762269974]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419231234739223,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.833193891672427
34,S36,738,7,repro_g0p0_balanced_37,5,15992.87,0.858,5,0.05,1.0,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1]","[0.5766768455505371, 0.5819488763809204, 0.5685109972953797, 0.578623640537262, 0.5867287635803222, 0.586380124092102, 0.5820547938346863]",0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27701085124697,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.27690161154436765
35,S37,722,8,repro_g0p0_balanced_37,5,17451.43,0.859,5,0.77,1.3149,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1, 1]","[0.051777780428528784, 0.03558358065783977, 0.04541283883154392, 0.07378714382648469, 0.06356477737426758, 0.05491430312395096, 0.19656168669462204, 0.8145456314086914]",0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7571219538804144,0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7336011304688778
36,S38,716,10,repro_g0p0_balanced_37,5,15473.8,0.859,5,0.32,0.5412,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0.6291201651096344, 0.027340438589453696, 0.04099613092839718, 0.051419658586382866, 0.6413102507591247, 0.22852832451462746, 0.9511367201805114, 0.6063486456871032, 0.7975901007652283, 0.8618180274963378]",0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.41643915373831986,0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.9600000000000001,0.9666666666666666,0.4830164894270906
1,S01,726,15,repro_g0p0_balanced_37,0,14147.16,0.859,5,0.39,1.1917,0.5,balanced,0.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.2014152005314827, 0.15768644958734512, 0.779603922367096, 0.7559072494506835, 0.8548017859458923, 0.829532778263092, 0.8840067625045777, 0.7706801533699036, 0.2506889671087265, 0.7661951422691345, 0.641467809677124, 0.853906774520874, 0.7999272584915161, 0.8242151021957398, 0.7730074524879456]",0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.2571304794152578,0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8636363636363636,0.9406172110717566,0.26555894836624977
