fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
16,S18,722,14,repro_focal_g3p0_effective_num_37,2,5785.41,0.857,5,0.45,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0.4743241906166077, 0.7503095269203186, 0.3089140743017197, 0.47673343420028685, 0.356052303314209, 0.38754927515983584, 0.39295248985290526, 0.6316068768501282, 0.5375167250633239, 0.6438298940658569, 0.32531762719154356, 0.7404111504554749, 0.6130311846733093, 0.6980934500694275]",0.7142857142857143,0.6666666666666666,0.8571428571428571,0.75,0.4285714285714286,0.4472135954999579,0.7142857142857142,0.9183673469387754,0.9480519480519478,0.40988508909940724,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.9183673469387754,0.9480519480519478,0.4795802373962887
17,S19,724,17,repro_focal_g3p0_effective_num_37,2,11952.25,0.857,5,0.05,1.0,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]","[0.4818183958530426, 0.47802784442901614, 0.4662020176649094, 0.5233247756958008, 0.4664351314306259, 0.5182581007480621, 0.49334096908569336, 0.48826045393943784, 0.5241838872432709, 0.4758368968963623, 0.5037294685840606, 0.5372592806816101, 0.5162496507167816, 0.5451217532157898, 0.5528146147727966, 0.5495921730995178, 0.4992273211479187]",0.4117647058823529,0.4117647058823529,1.0,0.5833333333333334,0.0,0.0,0.5,0.9571428571428571,0.9571428571428571,0.2576657214585472,0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.5342465753424657,0.5493502655735357,0.7785714285714285,0.9571428571428571,0.9571428571428571,0.25882097307143304
18,S20,728,7,repro_focal_g3p0_effective_num_37,2,17875.82,0.857,5,0.47,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.1836244821548462, 0.24164998084306716, 0.23898717314004897, 0.4989445090293884, 0.2395187109708786, 0.5939920723438263, 0.7060355067253112]",0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.6138925092560904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64481331686896
32,S34,724,7,repro_focal_g3p0_effective_num_37,5,8119.83,0.857,5,0.73,0.8397,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 0, 1]","[0.21028258204460143, 0.2818177998065948, 0.37370469570159914, 0.2308411031961441, 0.2296227052807808, 0.25548547208309175, 0.6719680786132812]",0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6419552792395864,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6686958246684996
33,S35,738,6,repro_focal_g3p0_effective_num_37,5,6356.5,0.856,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.27501866817474363, 0.2604944795370102, 0.3113165497779846, 0.2500304400920868, 0.2669173926115036, 0.4617039322853088]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6829877336819965,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.8260792242213985
34,S36,738,7,repro_focal_g3p0_effective_num_37,5,8328.11,0.856,5,0.05,1.0,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1]","[0.5644604086875915, 0.5717205762863159, 0.5597894668579102, 0.5654348731040955, 0.5648883819580078, 0.5650248289108276, 0.5703246712684631]",0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2911938275609698,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.8333333333333334,0.976190476190476,0.2909858519198274
35,S37,722,8,repro_focal_g3p0_effective_num_37,5,15157.77,0.857,5,0.41,0.544,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1, 1]","[0.31586510837078097, 0.23740636110305785, 0.27619157880544665, 0.2722922921180725, 0.2852091401815414, 0.27987619340419767, 0.4093555748462677, 0.5980472803115845]",0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6430584525689482,0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7277061888590531
36,S38,716,10,repro_focal_g3p0_effective_num_37,5,12590.15,0.857,5,0.49,0.2053,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0.47844076752662656, 0.18267735987901687, 0.25788991451263427, 0.2970307648181915, 0.5291093587875366, 0.3948704421520233, 0.763590931892395, 0.6045671105384827, 0.6739328265190124, 0.6326684474945068]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5042000717620454
1,S01,726,15,repro_focal_g3p0_effective_num_37,0,6180.5,0.857,5,0.47,0.4352,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.34472774863243105, 0.3015481919050217, 0.6283389091491699, 0.6322571158409118, 0.6577532529830933, 0.6660729646682739, 0.6832487344741821, 0.5753840565681457, 0.3935196459293365, 0.616448974609375, 0.5921113729476929, 0.6823685526847839, 0.633791470527649, 0.6114515900611878, 0.5716429710388183]",0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.27920233659214566
2,S02,742,7,repro_focal_g3p0_effective_num_37,0,5977.72,0.856,5,0.39,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.41580539345741274, 0.49289905428886416, 0.3762777864933014, 0.5380256652832032, 0.5272733926773071, 0.567641657590866, 0.5993438601493836]",0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.2781860487801688,0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6414954048225516
3,S03,742,6,repro_focal_g3p0_effective_num_37,0,7167.21,0.856,5,0.48,0.4976,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.3095066428184509, 0.297640722990036, 0.2975289344787598, 0.3566085994243622, 0.3191708266735077, 0.31620286107063295]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5172235687573751,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.659479258231653
4,S05,740,8,repro_focal_g3p0_effective_num_37,0,11967.44,0.856,5,0.5,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.40417909622192383, 0.42917985320091245, 0.37590210437774657, 0.5337056756019593, 0.5751029849052429, 0.48719334602355957, 0.4045685470104218, 0.4913341760635376]",0.625,1.0,0.4,0.5714285714285714,0.33333333333333337,0.4472135954999579,0.7,0.8,0.8766666666666667,0.2164680317044258,0.625,1.0,0.4,0.5714285714285714,0.33333333333333337,0.4472135954999579,0.7,0.8,0.8766666666666667,0.37377567510435156
5,S06,738,8,repro_focal_g3p0_effective_num_37,0,12172.87,0.856,5,0.4,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.5495761513710022, 0.601857328414917, 0.4991836428642273, 0.39370840787887573, 0.4139864265918732, 0.40495150685310366, 0.6426992297172547, 0.5318300604820252]",0.375,0.42857142857142855,0.75,0.5454545454545454,-0.25,-0.3779644730092272,0.375,0.5625,0.6916666666666667,0.17519370019435887,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5625,0.6916666666666667,0.5489383183977277
6,S07,744,7,repro_focal_g3p0_effective_num_37,0,10767.87,0.856,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.5820673942565918, 0.4745511531829834, 0.4171538293361664, 0.5332841455936432, 0.42311646342277526, 0.6355847239494323, 0.5353579819202423]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.75,0.7555555555555555,0.24290047883987426,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.75,0.7555555555555555,0.5708100319893674
19,S21,742,6,repro_focal_g3p0_effective_num_37,3,5712.22,0.856,5,0.39,0.2452,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.4979384899139404, 0.3580519199371338, 0.432498699426651, 0.5614976644515991, 0.38635159730911256, 0.4053205609321594]",0.5,0.25,1.0,0.4,0.18181818181818188,0.31622776601683794,0.7,0.4,0.25,0.41355606615543367,0.6666666666666666,0.0,0.0,0.0,-0.19999999999999996,-0.2,0.4,0.4,0.25,0.6048690831203183
20,S22,716,14,repro_focal_g3p0_effective_num_37,3,5624.26,0.857,5,0.47,0.1691,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0.3779601275920868, 0.35874412059783933, 0.36021283864974973, 0.5688392996788025, 0.4801036238670349, 0.4312106788158417, 0.5537236213684082, 0.6966444253921509, 0.7805359125137329, 0.6389413475990295, 0.489399254322052, 0.45035643577575685, 0.4727206349372864, 0.4861963212490082]",0.7857142857142857,1.0,0.75,0.8571428571428571,0.46153846153846156,0.5477225575051662,0.875,0.875,0.9790695415695417,0.26201567351818084,0.5,1.0,0.4166666666666667,0.5882352941176471,0.1694915254237288,0.3042903097250923,0.7083333333333334,0.875,0.9790695415695417,0.2718582059959764
21,S23,716,12,repro_focal_g3p0_effective_num_37,3,8348.52,0.857,5,0.52,0.0934,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.15540993958711624, 0.14601896703243256, 0.1538646936416626, 0.14951193034648896, 0.15413232892751694, 0.5147949278354644, 0.811374020576477, 0.8558948159217834, 0.6796569228172302, 0.6727275848388672, 0.8468976736068725, 0.8447376251220703]",0.9166666666666666,1.0,0.8571428571428571,0.9230769230769231,0.8333333333333334,0.8451542547285166,0.9285714285714286,1.0,0.9999999999999998,0.5012482141455015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.4443612140897235
22,S24,730,13,repro_focal_g3p0_effective_num_37,3,15465.58,0.857,5,0.38,0.3398,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[0.4240573704242706, 0.27339765429496765, 0.28852110356092453, 0.29665052220225335, 0.31423359364271164, 0.35111541748046876, 0.3144682914018631, 0.6271722316741943, 0.5853200793266297, 0.62368825674057, 0.6857924818992615, 0.6982032299041748, 0.3441395044326782]",0.9230769230769231,0.8333333333333334,1.0,0.9090909090909091,0.8433734939759037,0.8539125638299666,0.9375,1.0,1.0,0.5517877125396178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6071040873894081
23,S25,728,14,repro_focal_g3p0_effective_num_37,3,12196.05,0.857,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0.5161195635795593, 0.556725001335144, 0.5533050954341888, 0.6029861688613891, 0.47632489204406736, 0.5660638153553009, 0.7189073681831359, 0.7122550725936889, 0.6001874327659606, 0.6154874563217163, 0.6602978825569152, 0.6108558297157287, 0.4240060091018677, 0.6272562146186829]",0.6428571428571429,0.6153846153846154,1.0,0.7619047619047619,0.18604651162790686,0.32025630761017426,0.5833333333333334,0.8541666666666666,0.9068813131313131,0.15311779635293143,0.7142857142857143,0.6666666666666666,1.0,0.8,0.36363636363636376,0.47140452079103173,0.6666666666666666,0.8541666666666666,0.9068813131313131,0.4017989221520874
24,S26,740,7,repro_focal_g3p0_effective_num_37,3,8941.99,0.856,5,0.49,1.0403,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1]","[0.22514242231845855, 0.22305340468883514, 0.5528820395469666, 0.746152126789093, 0.7218253016471863, 0.8183680772781372, 0.7512292861938477]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4230496202196393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4245523495600108
7,S08,710,16,repro_focal_g3p0_effective_num_37,1,9421.38,0.858,5,0.48,0.0569,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.38823347091674804, 0.7063353180885314, 0.5949327707290649, 0.8069603085517884, 0.474494069814682, 0.8418502092361451, 0.3450740396976471, 0.7832605004310608, 0.23355954587459565, 0.5418905735015869, 0.3953410625457764, 0.8429042220115661, 0.6608314752578736, 0.7894935488700867, 0.696962034702301, 0.7446710348129273]",0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.7666666666666667,0.7556878306878306,0.3233368629589677,0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.7666666666666667,0.7556878306878306,0.6135333415255401
8,S09,724,10,repro_focal_g3p0_effective_num_37,1,6071.52,0.857,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.3405868947505951, 0.41958431601524354, 0.6432064414024353, 0.37339593172073365, 0.48240426182746887, 0.4322085976600647, 0.5230175852775574, 0.5723391652107239, 0.5258526623249054, 0.5663689732551574]",0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,1.0,1.0,0.47894295215606686,0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,1.0,1.0,0.2442353587495293
9,S10,732,12,repro_focal_g3p0_effective_num_37,1,8767.37,0.856,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.34142240285873415, 0.3367987394332886, 0.29006057381629946, 0.4228525996208191, 0.31585933864116666, 0.37649562358856203, 0.3252657949924469, 0.6883121013641358, 0.3901743352413177, 0.6659738659858704, 0.4991657376289368, 0.7832042574882507]",0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.90625,0.8928571428571428,0.46370121911168094,0.9166666666666666,1.0,0.75,0.8571428571428571,0.8,0.816496580927726,0.875,0.90625,0.8928571428571428,0.6261243903507014
10,S12,742,7,repro_focal_g3p0_effective_num_37,1,18840.64,0.856,5,0.45,0.36,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.3599800705909729, 0.5282485604286193, 0.7071710586547851, 0.2821737989783287, 0.28193470239639284, 0.4619118392467499, 0.6106667459011078]",0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,0.9,0.9666666666666666,0.3845338431852204,0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,0.9,0.9666666666666666,0.3932919181400719
11,S13,744,6,repro_focal_g3p0_effective_num_37,1,10244.76,0.856,5,0.47,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.3478125870227814, 0.3056740343570709, 0.3227545738220215, 0.3269797384738922, 0.37299777269363404, 0.36755584478378295]",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.3260375748078029,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666584258610325
12,S14,730,8,repro_focal_g3p0_effective_num_37,1,4160.8,0.857,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.4015959560871124, 0.4002274751663208, 0.538001549243927, 0.40328662395477294, 0.6200961530208587, 0.6443323612213134, 0.6456803202629089, 0.6310401916503906]",0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.9166666666666667,0.9761904761904762,0.33946742117404943,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.9166666666666667,0.9761904761904762,0.2552243129741256
