fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
24,S26,740,7,abl_no_roi,3,1245.84,0.858,5,0.44,0.3479,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1]","[0.29959061145782473, 0.3964651107788086, 0.6310017883777619, 0.7262553095817565, 0.6971245646476746, 0.7527958393096924, 0.734661054611206]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3945865316050393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2957484535868337
1,S01,726,15,abl_no_roi,0,2233.71,0.859,5,0.46,0.4583,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.2248359739780426, 0.1936688929796219, 0.5214125216007233, 0.5686500906944275, 0.6360654830932617, 0.6366268873214722, 0.6548562169075012, 0.5638033330440522, 0.22891320437192916, 0.5382534384727478, 0.4934179484844208, 0.6302861154079438, 0.5570554673671723, 0.5564926564693451, 0.529209989309311]",0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8863636363636364,0.9536042240587697,0.4302191784977913,0.8666666666666667,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.6590909090909091,0.6590909090909091,0.8295454545454546,0.8863636363636364,0.9536042240587697,0.3820512622598228
2,S02,742,7,abl_no_roi,0,1719.87,0.858,5,0.4,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.4840506076812744, 0.5410459399223327, 0.46720571517944337, 0.5838427424430848, 0.4519061505794525, 0.5995635569095612, 0.6195196509361267]",0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.3859671592712402,0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.6667039359864202
3,S03,742,6,abl_no_roi,0,1005.98,0.858,5,0.5,0.3462,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.38878583908081055, 0.37683331668376924, 0.38070498406887054, 0.41054059863090514, 0.38324512243270875, 0.38964663743972777]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.25,0.4450405836105348,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.25,0.6293529519695973
4,S05,740,8,abl_no_roi,0,2822.22,0.858,5,0.49,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.36754025220870973, 0.4129839062690735, 0.3264064759016037, 0.5513107180595398, 0.5998503565788269, 0.5081181228160858, 0.3727477669715881, 0.4677969515323639]",0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8666666666666667,0.9266666666666666,0.299155681207776,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8666666666666667,0.9266666666666666,0.4111060318935854
5,S06,738,8,abl_no_roi,0,5323.19,0.858,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.5647017419338226, 0.6142696619033814, 0.49125832319259644, 0.4271934151649475, 0.4221602201461792, 0.4260539531707764, 0.6168227434158325, 0.5460049986839295]",0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.6875,0.7333333333333333,0.07189165428280833,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6875,0.7333333333333333,0.5371285837011238
6,S07,744,7,abl_no_roi,0,1519.95,0.858,5,0.44,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 1, 1]","[0.5776387691497803, 0.47402726411819457, 0.3770054578781128, 0.5069827258586883, 0.3826854884624481, 0.6828549981117249, 0.4670069456100464]",0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.6666666666666666,0.7,0.5118728228977748,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.16666666666666674,-0.16666666666666666,0.41666666666666663,0.6666666666666666,0.7,0.5252516565878863
7,S08,710,16,abl_no_roi,1,2468.67,0.859,5,0.48,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0.37653849720954896, 0.6778199076652527, 0.5184584021568298, 0.7946386218070984, 0.4608676075935364, 0.8335607767105102, 0.3163540452718735, 0.8042115569114685, 0.21582896411418914, 0.47332996129989624, 0.308746200799942, 0.8542045474052429, 0.6779979825019836, 0.8050002813339233, 0.7431749820709228, 0.76719890832901]",0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.8333333333333334,0.8477564102564102,0.4206653978675604,0.625,0.5,0.8333333333333334,0.625,0.2941176470588235,0.3333333333333333,0.6666666666666667,0.8166666666666667,0.8361823361823362,0.6043223788222665
8,S09,724,10,abl_no_roi,1,1689.44,0.859,5,0.51,0.0675,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0.31257480978965757, 0.4178550601005554, 0.670583188533783, 0.33662383258342743, 0.5186133027076721, 0.4006561517715454, 0.5785333275794983, 0.6118789672851562, 0.6216410160064697, 0.5876952409744263]",0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.458036752641201,0.8,1.0,0.75,0.8571428571428571,0.5454545454545454,0.6123724356957946,0.875,1.0,1.0,0.22525563495671205
9,S10,732,12,abl_no_roi,1,927.48,0.858,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0.4564041495323181, 0.46262691020965574, 0.4302162826061249, 0.4663038313388824, 0.43913859128952026, 0.4611864030361176, 0.46381098628044126, 0.574731981754303, 0.4841927170753479, 0.5902401626110076, 0.509795480966568, 0.6061961770057678]",0.5833333333333334,0.4444444444444444,1.0,0.6153846153846154,0.2857142857142857,0.408248290463863,0.6875,0.84375,0.8611111111111112,0.3379296938578288,0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.84375,0.8611111111111112,0.6033056855730168
10,S12,742,7,abl_no_roi,1,4265.13,0.858,5,0.59,0.4308,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 0, 1, 1]","[0.3795682430267334, 0.43891154527664183, 0.7915261626243592, 0.2944163501262665, 0.271274046599865, 0.4090175926685333, 0.5233441710472106]",0.42857142857142855,1.0,0.2,0.3333333333333333,0.125,0.2581988897471611,0.6,0.9,0.9666666666666666,0.3696857377886772,0.5714285714285714,1.0,0.4,0.5714285714285714,0.27586206896551735,0.4,0.7,0.9,0.9666666666666666,0.33340158025816125
11,S13,744,6,abl_no_roi,1,4713.49,0.858,5,0.46,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 1]","[0.35963467955589296, 0.3175205171108246, 0.3286122798919678, 0.33277461528778074, 0.4182767927646637, 0.38561058044433594]",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.44902068674564366,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6664429790370306
12,S14,730,8,abl_no_roi,1,791.93,0.858,5,0.44,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 0, 1, 1, 1, 1]","[0.40033329129219053, 0.3996447861194611, 0.5111799299716949, 0.44244374632835387, 0.6326523661613465, 0.650943398475647, 0.6610537648200989, 0.6109204769134522]",0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.3333333333333333,0.6666666666666667,0.9166666666666667,0.9761904761904762,0.3363535299897194,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7142857142857143,0.7453559924999299,0.9166666666666667,0.9166666666666667,0.9761904761904762,0.2848885982853925
