fold,test_subject,train_n,test_n,experiment,gpu_id,duration_s,peak_mem_gb,n_ensemble,opt_threshold,T_post,opt_threshold_cal,alpha_strategy,focal_gamma,lambda_dann,lambda_mmd,mmd_mode,norm_mode,y_true,y_prob,accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal
26,S28,744,7,abl_no_mmd,4,1070.12,0.858,5,0.25,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 0, 0, 1, 1, 0]","[0.5206522464752197, 0.41078275442123413, 0.497636479139328, 0.6264064311981201, 0.674383282661438, 0.8681229591369629, 0.6524961233139038]",0.42857142857142855,0.42857142857142855,1.0,0.6,0.0,0.0,0.5,0.8333333333333333,0.8666666666666667,0.37944162828581673,0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.8333333333333333,0.8666666666666667,0.548799360695372
27,S29,718,20,abl_no_mmd,4,1502.63,0.859,5,0.48,0.0581,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0.5740877628326416, 0.5802910625934601, 0.593620765209198, 0.5786730825901032, 0.5891364216804504, 0.590077006816864, 0.5933783710002899, 0.5834796190261841, 0.5408236026763916, 0.5798009276390076, 0.5735568881034852, 0.5683521628379822, 0.583159214258194, 0.5891175925731659, 0.5869512140750885, 0.5850087821483612, 0.5789134979248047, 0.5720240116119385, 0.525142514705658, 0.5372646391391754]",0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9019607843137255,0.9827498027074607,0.2748570430278777,0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9019607843137255,0.9827498027074607,0.1346546605982526
28,S30,704,13,abl_no_mmd,4,1766.0,0.86,5,0.45,0.2079,0.4307,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0.45308356881141665, 0.6694669604301453, 0.30440714582800865, 0.23728783577680587, 0.11657866407185793, 0.24764410108327867, 0.7547914147377014, 0.04374824995175004, 0.18668853342533112, 0.2655260652303696, 0.14780414775013923, 0.8956861615180969, 0.5528143763542175]",0.7692307692307693,0.4,1.0,0.5714285714285714,0.45070422535211274,0.5393598899705937,0.8636363636363636,0.9545454545454545,0.8333333333333333,0.67228341209344,0.7692307692307693,0.4,1.0,0.5714285714285714,0.45070422535211274,0.5393598899705937,0.8636363636363636,0.9545454545454545,0.8333333333333333,0.7327596218361463
30,S32,744,7,abl_no_mmd,4,882.6,0.858,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1]","[0.5521272420883179, 0.33220592737197874, 0.3505963921546936, 0.5331632673740387, 0.4055217206478119, 0.44148625135421754, 0.6864992260932923]",0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.552711570262909,0.7142857142857143,0.3333333333333333,1.0,0.5,0.36363636363636376,0.47140452079103173,0.8333333333333333,1.0,1.0,0.8445525342608603
32,S34,724,7,abl_no_mmd,5,2192.09,0.859,5,0.7,0.6831,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 0, 0, 0, 1]","[0.19447154849767684, 0.4052893161773682, 0.3809413254261017, 0.22523973286151885, 0.2224615216255188, 0.2589853733778, 0.5283920168876648]",0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.8333333333333333,0.649443116571222,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.9,0.8333333333333333,0.606170895212105
33,S35,738,6,abl_no_mmd,5,957.02,0.858,5,0.48,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1]","[0.27543788850307466, 0.2721145927906036, 0.3477776229381561, 0.2893074095249176, 0.2795355379581451, 0.4560327112674713]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6653099432587622,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.8288814193866494
34,S36,738,7,abl_no_mmd,5,1501.89,0.858,5,0.05,1.0,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 1, 1, 1, 1, 1]","[0.575177264213562, 0.58421311378479, 0.5717401146888733, 0.574857521057129, 0.5799616575241089, 0.5761568546295166, 0.581353509426117]",0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.6666666666666666,0.9484126984126984,0.27950570923941465,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.6666666666666666,0.9484126984126984,0.2793974569809081
35,S37,722,8,abl_no_mmd,5,1872.99,0.859,5,0.54,0.4471,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 0, 1, 1]","[0.2780208170413971, 0.20221766233444213, 0.2584110587835312, 0.2381500333547592, 0.24973422884941102, 0.22261419594287873, 0.3728898108005524, 0.6312934339046479]",0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.6615560475736857,0.875,1.0,0.5,0.6666666666666666,0.6,0.6546536707079772,0.75,1.0,1.0,0.7555441307353483
36,S38,716,10,abl_no_mmd,5,1028.43,0.859,5,0.48,0.2219,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0.542300009727478, 0.21346197575330733, 0.23669458031654358, 0.2844399303197861, 0.5178660154342651, 0.3765179455280304, 0.7890618085861206, 0.5325251281261444, 0.6447605967521668, 0.6660389065742492]",0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.92,0.9266666666666665,0.4196333102881908,0.9,0.8333333333333334,1.0,0.9090909090909091,0.8,0.816496580927726,0.9,0.92,0.9266666666666665,0.4751122058470681
1,S01,726,15,abl_no_mmd,0,2128.87,0.859,5,0.49,0.195,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0.4279084801673889, 0.3920772910118103, 0.604185265302658, 0.6272853076457977, 0.6578599691390992, 0.6556970000267028, 0.6739919185638428, 0.5907879710197449, 0.44462708830833436, 0.5777289271354675, 0.5792907476425171, 0.6727234482765198, 0.5918436825275422, 0.632027268409729, 0.6040886282920838]",0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.9318181818181819,0.9750688705234161,0.3511918004353841,0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.9318181818181819,0.9750688705234161,0.20941087853646273
2,S02,742,7,abl_no_mmd,0,905.45,0.858,5,0.43,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 0, 1, 1]","[0.44082613587379454, 0.5313628137111663, 0.4161489367485046, 0.552659398317337, 0.615924084186554, 0.6055516481399537, 0.666556715965271]",0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.9,0.8333333333333333,0.3341449558734893,0.5714285714285714,0.4,1.0,0.5714285714285714,0.27586206896551735,0.4,0.7,0.9,0.8333333333333333,0.7005278054899908
3,S03,742,6,abl_no_mmd,0,1837.62,0.858,5,0.35,0.5482,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 0, 0, 0, 1, 0]","[0.2398229017853737, 0.2200810506939888, 0.23404246419668198, 0.31549686193466187, 0.2671771705150604, 0.23599515557289125]",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5812307325502237,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7180642458387602
4,S05,740,8,abl_no_mmd,0,1529.97,0.858,5,0.53,0.1416,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[0, 1, 0, 1, 1, 1, 1, 0]","[0.3753260672092438, 0.40186179280281065, 0.3145206093788147, 0.5729891896247864, 0.6354277610778809, 0.5340042293071747, 0.3663436949253082, 0.4881620228290558]",0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.2889205791056155,0.75,1.0,0.6,0.75,0.5294117647058824,0.6,0.8,0.8,0.9028571428571428,0.3606494715602701
5,S06,738,8,abl_no_mmd,0,885.54,0.858,5,0.41,0.05,0.5,effective_num,3.0,0.1,0.1,marginal,zscore,"[1, 0, 1, 1, 0, 0, 1, 0]","[0.5752750873565674, 0.611459219455719, 0.5104195892810821, 0.40607730150222776, 0.4090127766132355, 0.41864891052246095, 0.620531415939331, 0.5401500046253205]",0.5,0.5,0.75,0.6,0.0,0.0,0.5,0.5625,0.6916666666666667,0.17155087068676944,0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.5625,0.6916666666666667,0.5325195740074096
