accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8333333333333334,1.0,0.5,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.75,1.0,1.0,0.6622633986795943,11,S13,359,6,0.8333333333333334,1.0,0.5,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.75,1.0,1.0,0.714947243531545,5.0,0.7,S29
0.75,1.0,0.6666666666666666,0.8,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.2520434300386114,12,S14,370,8,0.75,1.0,0.6666666666666666,0.8,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.3053519146051258,3.6968,0.5,S34
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5001110788714034,13,S15,359,6,0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5256424148877462,5.0,0.3,S29
1.0,0.0,0.0,0.0,,0.0,1.0,0.5,0.0,0.9610854970524088,14,S16,364,8,1.0,0.0,0.0,0.0,,0.0,1.0,0.5,0.0,0.9999679624270357,0.156,0.5,S24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3137175020910133,15,S17,365,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33173179448515705,1.7854,0.5,S24
0.7857142857142857,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.5714285714285714,0.5773502691896257,0.7857142857142857,0.9183673469387755,0.9240362811791383,0.4979159013102097,16,S18,365,14,0.7857142857142857,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.5714285714285714,0.5773502691896257,0.7857142857142857,0.9183673469387755,0.9240362811791383,0.528418174811772,5.0,0.5,S13
0.7058823529411765,0.625,0.7142857142857143,0.6666666666666666,0.4055944055944056,0.408491223118783,0.7071428571428571,0.8214285714285714,0.7749999999999999,0.6005429888472837,17,S19,361,17,0.7058823529411765,0.625,0.7142857142857143,0.6666666666666666,0.4055944055944056,0.408491223118783,0.7071428571428571,0.8285714285714285,0.8107142857142857,0.5369872337974169,5.0,0.5,S12
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7142723143588228,18,S20,371,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7307415244036488,5.0,0.5,S40
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.8328446292628845,19,S21,369,6,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7977839310963948,5.0,0.5,S09
0.5714285714285714,0.875,0.5833333333333334,0.7,0.045454545454545525,0.05892556509887897,0.5416666666666667,0.6666666666666667,0.9396897084397086,0.14111339814761387,20,S22,365,14,0.5714285714285714,0.875,0.5833333333333334,0.7,0.045454545454545525,0.05892556509887897,0.5416666666666667,0.6666666666666667,0.9396897084397086,0.14111339814761387,1.0,0.5,S33
0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571,0.6571428571428571,0.8285714285714285,0.9714285714285715,0.9821428571428572,0.4437166221743306,21,S23,360,12,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571,0.6571428571428571,0.8285714285714285,0.9714285714285715,0.982142857142857,0.43017953261733055,3.9445,0.5,S24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6119459199790771,22,S24,365,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.582567885518074,5.0,0.5,S42
0.8571428571428571,0.8,1.0,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.8333333333333333,0.8541666666666667,0.8951388888888889,0.4792011404143912,23,S25,357,14,0.8571428571428571,0.8,1.0,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.8333333333333333,0.8541666666666667,0.8951388888888889,0.4421283070530209,5.0,0.5,S22
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28606136320844855,24,S26,371,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33272012376359533,5.0,0.5,S42
0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.8354611176962082,25,S27,371,7,0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.8354611176962082,1.0,0.5,S44
0.5714285714285714,0.5,1.0,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.625,0.75,0.8333333333333333,0.5832913644156048,26,S28,372,7,0.5714285714285714,0.5,1.0,0.6666666666666666,0.2222222222222221,0.3535533905932738,0.625,0.75,0.8333333333333333,0.541829943058214,1.9467,0.5,S21
0.75,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.30555555555555547,0.3361227822436775,0.7156862745098038,0.8431372549019609,0.9728408029878619,0.18181971665471794,27,S29,351,20,0.75,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.30555555555555547,0.3361227822436775,0.7156862745098038,0.8431372549019609,0.9728408029878619,0.2069570011459291,5.0,0.5,S25
