accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8666666666666667,0.8461538461538461,1.0,0.9166666666666666,0.5945945945945946,0.6504436355879909,0.75,0.8068181818181819,0.9121683871683871,0.26393888808215704,1,S01,363,15,0.8666666666666667,0.8461538461538461,1.0,0.9166666666666666,0.5945945945945946,0.6504436355879909,0.75,0.7954545454545454,0.9121683871683872,0.24561134974161783,5.0,0.5,S28
0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.6,0.45,0.7654846986676732,2,S02,364,7,0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.6,0.45,0.7694314111802862,0.7834,0.5,S18
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,0.8,0.5,0.8064253701595588,3,S03,371,6,0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,0.8,0.3333333333333333,0.5,0.05,0.5,S37
0.75,0.7142857142857143,1.0,0.8333333333333334,0.3846153846153846,0.4879500364742666,0.6666666666666666,0.9333333333333333,0.9666666666666667,0.34993163659237325,4,S05,361,8,0.75,0.7142857142857143,1.0,0.8333333333333334,0.3846153846153846,0.4879500364742666,0.6666666666666666,0.9333333333333333,0.9666666666666667,0.3018417414277792,5.0,0.5,S08
0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.3125,0.4583333333333333,0.4993685976078268,5,S06,369,8,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.3125,0.4583333333333333,0.4149308418855071,3.3431,0.5,S05
0.5714285714285714,0.5,0.3333333333333333,0.4,0.08695652173913038,0.09128709291752768,0.5416666666666666,0.5833333333333333,0.5555555555555556,0.6085986385920218,6,S07,364,7,0.5714285714285714,0.5,0.3333333333333333,0.4,0.08695652173913038,0.09128709291752768,0.5416666666666666,0.5833333333333333,0.5555555555555556,0.5948265950594629,3.7378,0.5,S18
0.375,0.35714285714285715,0.8333333333333334,0.5,-0.05263157894736836,-0.09759000729485333,0.4666666666666667,0.5666666666666667,0.49928774928774927,0.6200526716711465,7,S08,360,16,0.375,0.35714285714285715,0.8333333333333334,0.5,-0.05263157894736836,-0.09759000729485333,0.4666666666666667,0.5666666666666667,0.49928774928774927,0.6200526716711465,1.0,0.5,S41
0.7,0.7777777777777778,0.875,0.8235294117647058,-0.15384615384615374,-0.16666666666666666,0.4375,0.25,0.71984126984127,0.24857630732585678,8,S09,355,10,0.7,0.7777777777777778,0.875,0.8235294117647058,-0.15384615384615374,-0.16666666666666666,0.4375,0.25,0.71984126984127,0.2132045134902001,5.0,0.4217,S29
0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.96875,0.95,0.6564227594062686,9,S10,366,12,0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.96875,0.95,0.6485784482210875,3.9222,0.5,S02
0.5714285714285714,1.0,0.4,0.5714285714285714,0.27586206896551735,0.4,0.7,0.9,0.9666666666666666,0.2855782623269728,10,S12,372,7,0.5714285714285714,1.0,0.4,0.5714285714285714,0.27586206896551735,0.4,0.7,0.9,0.9666666666666666,0.4126946053334644,5.0,0.5,S21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6669395923769722,11,S13,359,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6326036943743626,5.0,0.7,S29
0.75,1.0,0.6666666666666666,0.8,0.5,0.5773502691896258,0.8333333333333333,0.8333333333333333,0.9484126984126984,0.25002782468800433,12,S14,370,8,0.75,1.0,0.6666666666666666,0.8,0.5,0.5773502691896258,0.8333333333333333,0.8333333333333333,0.9484126984126984,0.2500000010980612,0.3787,0.5,S34
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,0.7777777777777778,0.8666666666666667,0.5052452512706319,13,S15,359,6,0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,0.7777777777777778,0.8666666666666667,0.4901816050211588,4.1417,0.5847,S29
0.875,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.9529449221877258,14,S16,364,8,0.875,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.9422381545300595,1.9071,0.5,S24
