accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.44444444444444453,0.45226701686664544,0.7045454545454546,0.7272727272727273,0.8784677443768354,0.3006803929543821,1,S01,363,15,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.44444444444444453,0.45226701686664544,0.7045454545454546,0.7272727272727273,0.8784677443768354,0.17469203273455303,5.0,0.5,S28
0.7142857142857143,0.5,0.5,0.5,0.30000000000000004,0.3,0.65,0.6,0.45,0.6416774211185319,2,S02,364,7,0.7142857142857143,0.5,0.5,0.5,0.30000000000000004,0.3,0.65,0.6,0.45,0.5285861321857998,5.0,0.5,S18
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.784155977424234,3,S03,371,6,0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,1.0,1.0,0.6698893159627914,5.0,0.5,S37
0.375,0.5,0.2,0.2857142857142857,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,0.4666666666666667,0.7226190476190476,0.4307434164220467,4,S05,361,8,0.375,0.5,0.2,0.2857142857142857,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,0.4666666666666667,0.7226190476190476,0.3535674586892128,5.0,0.5,S08
0.375,0.4,0.5,0.4444444444444444,-0.25,-0.2581988897471611,0.375,0.375,0.6071428571428572,0.47688195121008903,5,S06,369,8,0.375,0.4,0.5,0.4444444444444444,-0.25,-0.2581988897471611,0.375,0.375,0.6071428571428572,0.35866593569517136,5.0,0.5,S05
0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.5,0.5317460317460317,0.5314043904322067,6,S07,364,7,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.5,0.5317460317460317,0.46210757962294985,5.0,0.5,S18
0.625,0.5,0.3333333333333333,0.4,0.1428571428571429,0.14907119849998599,0.5666666666666667,0.4833333333333333,0.4064546564546565,0.5943316167686135,7,S08,360,16,0.625,0.5,0.3333333333333333,0.4,0.1428571428571429,0.14907119849998599,0.5666666666666667,0.4833333333333333,0.4064546564546565,0.5943316160701215,1.0,0.5,S41
0.3,1.0,0.125,0.2222222222222222,0.05405405405405406,0.16666666666666666,0.5625,0.8125,0.959375,0.2629583297064528,8,S09,355,10,0.5,1.0,0.375,0.5454545454545454,0.19354838709677413,0.3273268353539886,0.6875,0.8125,0.959375,0.3293069481849671,5.0,0.3296,S29
0.5,0.25,0.25,0.25,-0.125,-0.125,0.4375,0.4375,0.38541666666666663,0.626399789005518,9,S10,366,12,0.5,0.25,0.25,0.25,-0.125,-0.125,0.4375,0.4375,0.38541666666666663,0.46036670356988907,5.0,0.5,S02
0.42857142857142855,0.6,0.6,0.6,-0.3999999999999999,-0.4,0.3,0.3,0.6595238095238095,0.31726264421428957,10,S12,372,7,0.42857142857142855,0.6,0.6,0.6,-0.3999999999999999,-0.4,0.3,0.3,0.6595238095238095,0.4140965257372175,5.0,0.5,S21
0.6666666666666666,0.5,1.0,0.6666666666666666,0.3999999999999999,0.5,0.75,1.0,1.0,0.6050075219633679,11,S13,359,6,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3999999999999999,0.5,0.75,1.0,1.0,0.40858572721481323,5.0,0.4753,S29
