accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,1.0,1.0,0.7561318469899041,30,S32,365,7,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,0.75,0.25,0.4255410955146155,0.183,0.5,S24
0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.04208341737588246,31,S33,372,6,0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.12854652603467304,1.9307,0.5,S17
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.7163243882657429,32,S34,372,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.6882945661033903,5.0,0.5,S03
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8488164252291124,33,S35,364,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6793593478699524,5.0,0.5,S01
0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.3333333333333333,0.8734126984126983,0.13991106407982967,34,S36,365,7,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.0,0.0,0.5,0.5,0.8571428571428571,0.0,0.1997,0.5,S24
0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.598340688738972,35,S37,370,8,0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,0.9166666666666667,0.6666666666666666,0.6119725974276662,0.05,0.5,S26
0.6,0.6,0.6,0.6,0.19999999999999996,0.2,0.6,0.68,0.7592857142857143,0.3731298802420496,36,S38,367,10,0.6,0.6,0.6,0.6,0.19999999999999996,0.2,0.6,0.68,0.7592857142857143,0.3731298802420496,1.0,0.5,S31
0.7142857142857143,1.0,0.3333333333333333,0.5,0.36363636363636376,0.47140452079103173,0.6666666666666666,1.0,1.0,0.6878059740577426,37,S39,371,7,0.7142857142857143,1.0,0.3333333333333333,0.5,0.36363636363636376,0.47140452079103173,0.6666666666666666,1.0,1.0,0.6237751288073403,2.557,0.5,S34
0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.6032336386186735,38,S40,372,7,0.8571428571428571,0.6666666666666666,1.0,0.8,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.7014362992984907,0.1004,0.5,S35
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.0007448196411132812,39,S41,369,9,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.0,0.05,0.5,S28
0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.7,0.7,0.6599811298554934,40,S42,371,7,0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.7,0.7,0.5112592530037675,2.9777,0.5,S28
0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.22785558657986774,41,S43,371,7,0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,0.588235294117647,0.6454972243679028,0.75,1.0,1.0,0.3095902715410505,5.0,0.5,S42
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.09205668313162667,42,S44,372,7,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.015868186950683594,0.4655,0.5,S13
