accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.44444444444444453,0.45226701686664544,0.7045454545454546,0.8409090909090908,0.9342069546615002,0.25272251249601446,1,S01,363,15,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.44444444444444453,0.45226701686664544,0.7045454545454546,0.8409090909090908,0.9342069546615002,0.25280398925145464,5.0,0.5,S28
0.42857142857142855,0.0,0.0,0.0,-0.3999999999999999,-0.4,0.3,0.6,0.41666666666666663,0.7079482203615564,2,S02,364,7,0.42857142857142855,0.0,0.0,0.0,-0.3999999999999999,-0.4,0.3,0.6,0.41666666666666663,0.6404052227735518,3.1503,0.5,S18
0.6666666666666666,0.0,0.0,0.0,-0.19999999999999996,-0.2,0.4,0.8,0.5,0.8159297925885767,3,S03,371,6,0.6666666666666666,0.0,0.0,0.0,-0.19999999999999996,-0.2,0.4,0.8,0.5,0.6872356012463571,2.975,0.5,S37
0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8,0.8766666666666667,0.372578917973442,4,S05,361,8,0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8,0.8766666666666667,0.24978100322186947,5.0,0.5,S08
0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.625,0.6083333333333333,0.4868151652626693,5,S06,369,8,0.625,0.6,0.75,0.6666666666666666,0.25,0.2581988897471611,0.625,0.625,0.6083333333333333,0.36177533119916916,5.0,0.5,S05
0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.75,0.7555555555555555,0.5469703865902764,6,S07,364,7,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.75,0.7555555555555555,0.46388145749058035,2.664,0.5,S18
0.4375,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.027027027027026973,0.041344911529736156,0.5166666666666667,0.85,0.9,0.6108230287209153,7,S08,360,16,0.4375,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.027027027027026973,0.041344911529736156,0.5166666666666667,0.85,0.9,0.6108230287209153,1.0,0.5,S41
0.7,0.8571428571428571,0.75,0.8,0.21052631578947367,0.2182178902359924,0.625,0.75,0.9317956349206349,0.2519615929573774,8,S09,355,10,0.7,0.8571428571428571,0.75,0.8,0.21052631578947367,0.2182178902359924,0.625,0.75,0.9317956349206349,0.24989328980445863,4.811,0.5213,S29
0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.90625,0.8041666666666667,0.6379889398813248,9,S10,366,12,0.8333333333333334,0.75,0.75,0.75,0.625,0.625,0.8125,0.90625,0.8041666666666667,0.3614297981063525,5.0,0.5,S02
0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.8,0.9266666666666665,0.2984905789074089,10,S12,372,7,0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.8,0.9266666666666665,0.23836749792099,3.5207,0.5,S21
