accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571,0.6571428571428571,0.8285714285714285,0.9428571428571428,0.9682539682539681,0.38901488863242173,21,S23,360,12,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571,0.6571428571428571,0.8285714285714285,0.9428571428571428,0.9682539682539683,0.4157375544194437,0.2076,0.5,S24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153231108686529,22,S24,365,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.577811951820667,5.0,0.5,S42
0.5,0.5555555555555556,0.625,0.5882352941176471,-0.042553191489361764,-0.04303314829119352,0.47916666666666663,0.625,0.7578754578754578,0.43642500361394404,23,S25,357,14,0.5,0.5555555555555556,0.625,0.5882352941176471,-0.042553191489361764,-0.04303314829119352,0.47916666666666663,0.625,0.7578754578754578,0.2870931774377823,5.0,0.5,S22
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28157041993524345,24,S26,371,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31672241006578716,5.0,0.5,S42
0.42857142857142855,0.2,1.0,0.3333333333333333,0.125,0.2581988897471611,0.6666666666666666,0.8333333333333334,0.5,0.7809452736484153,25,S27,371,7,0.42857142857142855,0.2,1.0,0.3333333333333333,0.125,0.2581988897471611,0.6666666666666666,0.8333333333333334,0.5,0.7809452651334661,1.0,0.5,S44
0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,1.0,1.0,0.5676187805033156,26,S28,372,7,0.7142857142857143,0.6,1.0,0.75,0.46153846153846156,0.5477225575051661,0.75,0.75,0.6,0.2857142857142857,0.1732,0.5,S21
0.6,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.13978494623655924,0.1829534767323246,0.6274509803921569,0.7058823529411765,0.9022485444198247,0.16300329342484476,27,S29,351,20,0.6,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.13978494623655924,0.1829534767323246,0.6274509803921569,0.7058823529411765,0.9022485444198247,0.13440709561109543,5.0,0.5,S25
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.8329515021580918,28,S30,358,13,0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.657678519303982,5.0,0.5,S22
0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.9995275310720899,29,S31,367,8,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.8549054302275181,4.3518,0.5,S38
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8478933394487415,30,S32,365,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0503,0.5,S24
