accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.7333333333333333,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.3181818181818181,0.3181818181818182,0.6590909090909092,0.6590909090909091,0.837161828070919,0.2765800425161917,1,S01,363,15,0.7333333333333333,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.3181818181818181,0.3181818181818182,0.6590909090909092,0.6590909090909091,0.837161828070919,0.2683123767375946,2.9727,0.5,S28
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,0.9,0.8333333333333333,0.6611253317179424,2,S02,364,7,0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,0.9,0.8333333333333333,0.5941066656793866,2.571,0.5,S18
0.5,0.0,0.0,0.0,-0.2857142857142856,-0.31622776601683794,0.3,0.6,0.3333333333333333,0.7637197921673456,3,S03,371,6,0.5,0.0,0.0,0.0,-0.2857142857142856,-0.31622776601683794,0.3,0.6,0.3333333333333333,0.7425861433148384,2.2035,0.5,S37
0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8666666666666667,0.9266666666666666,0.4003417920903303,4,S05,361,8,0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8666666666666667,0.9266666666666666,0.4042784571647644,5.0,0.5,S08
0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.4375,0.5178571428571428,0.4990163602633402,5,S06,369,8,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.4375,0.5178571428571428,0.33141275122761726,5.0,0.5,S05
0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.8333333333333334,0.8055555555555556,0.5604199032698358,6,S07,364,7,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.8333333333333334,0.8055555555555556,0.4963051889623914,1.9191,0.5,S18
0.375,0.35714285714285715,0.8333333333333334,0.5,-0.05263157894736836,-0.09759000729485333,0.4666666666666667,0.6,0.5668290043290043,0.6131031414406607,7,S08,360,16,0.375,0.35714285714285715,0.8333333333333334,0.5,-0.05263157894736836,-0.09759000729485333,0.4666666666666667,0.6,0.5668290043290043,0.6131031414406607,1.0,0.5,S41
0.8,0.875,0.875,0.875,0.375,0.375,0.6875,0.75,0.9317956349206349,0.20582288620062172,8,S09,355,10,0.8,0.875,0.875,0.875,0.375,0.375,0.6875,0.75,0.9317956349206349,0.1305238664150238,2.8655,0.7,S29
0.75,1.0,0.25,0.4,0.3076923076923076,0.42640143271122083,0.625,0.65625,0.7083333333333333,0.6664837468439752,9,S10,366,12,0.75,1.0,0.25,0.4,0.3076923076923076,0.42640143271122083,0.625,0.65625,0.7083333333333333,0.5370400312046211,5.0,0.5,S02
0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.6000000000000001,0.8528571428571428,0.27896462241187686,10,S12,372,7,0.7142857142857143,0.8,0.8,0.8,0.30000000000000004,0.3,0.65,0.6000000000000001,0.8528571428571428,0.1771819591522217,3.892,0.5,S21
