accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.42857142857142855,0.0,0.0,0.0,-0.2727272727272725,-0.3535533905932738,0.25,0.5,0.25,0.8788110182005247,30,S32,365,7,0.42857142857142855,0.0,0.0,0.0,-0.2727272727272725,-0.3535533905932738,0.25,0.5,0.25,0.7598777445299285,5.0,0.5,S24
0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.009146401343362717,31,S33,372,6,0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0502,0.5,S17
0.2857142857142857,0.2,0.5,0.2857142857142857,-0.2068965517241379,-0.3,0.35,0.5,0.41666666666666663,0.6537346080211657,32,S34,372,7,0.2857142857142857,0.2,0.5,0.2857142857142857,-0.2068965517241379,-0.3,0.35,0.5,0.41666666666666663,0.41506099700927734,5.0,0.5,S03
0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,0.8,0.5,0.7953188485626015,33,S35,364,6,0.8333333333333334,0.5,1.0,0.6666666666666666,0.5714285714285714,0.6324555320336759,0.9,0.8,0.5,0.5473143278310696,5.0,0.5,S01
0.2857142857142857,1.0,0.16666666666666666,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,1.0,1.0,0.13951820933393072,34,S36,365,7,0.2857142857142857,1.0,0.16666666666666666,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,1.0,1.0,0.19127463442938666,5.0,0.5,S24
0.5,0.3333333333333333,1.0,0.5,0.19999999999999996,0.3333333333333333,0.6666666666666666,0.9166666666666667,0.8333333333333333,0.7371314992196858,35,S37,370,8,0.5,0.3333333333333333,1.0,0.5,0.19999999999999996,0.3333333333333333,0.6666666666666666,0.9166666666666667,0.8333333333333333,0.5948576349765062,5.0,0.5,S26
0.5,0.5,0.6,0.5454545454545454,0.0,0.0,0.5,0.43999999999999995,0.5111111111111111,0.4151658952236176,36,S38,367,10,0.5,0.5,0.6,0.5454545454545454,0.0,0.0,0.5,0.43999999999999995,0.5111111111111111,0.41516589540988214,1.0,0.5,S31
0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.9166666666666666,0.9166666666666665,0.5486084653862885,37,S39,371,7,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.4166666666666667,0.7083333333333333,0.9166666666666666,0.9166666666666665,0.593677316393171,5.0,0.5,S34
0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.3,0.30952380952380953,0.6321292020397128,38,S40,372,7,0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.3,0.30952380952380953,0.5963679594652993,5.0,0.5,S35
0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,0.06237492265386713,39,S41,369,9,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,0.22484597315390903,5.0,0.5,S28
0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.6321461115564618,40,S42,371,7,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.0,0.0,0.5,1.0,1.0,0.4785522818565368,5.0,0.5,S28
0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,0.588235294117647,0.6454972243679028,0.75,0.7,0.8766666666666667,0.33028237840958996,41,S43,371,7,0.8571428571428571,0.8333333333333334,1.0,0.9090909090909091,0.588235294117647,0.6454972243679028,0.75,0.7,0.8766666666666667,0.3288368816886629,5.0,0.5,S42
0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273,0.0,0.0,0.5714285714285714,0.5,1.0,0.04311940473105226,42,S44,372,7,0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273,0.0,0.0,0.5714285714285714,0.5,1.0,0.15958752802440096,3.1672,0.5,S13
