accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.8666666666666667,0.8461538461538461,1.0,0.9166666666666666,0.5945945945945946,0.6504436355879909,0.75,0.8181818181818181,0.919055439509985,0.17057296087344487,1,S01,363,15,0.8666666666666667,0.8461538461538461,1.0,0.9166666666666666,0.5945945945945946,0.6504436355879909,0.75,0.8181818181818181,0.919055439509985,0.14794603188832603,1.2682,0.5,S28
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.9,0.8333333333333333,0.5265161128980772,2,S02,364,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.9,0.8333333333333333,0.5125634797981806,1.2315,0.5,S18
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7513930151859919,3,S03,371,6,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7579049244523047,0.854,0.5,S37
0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8,0.9028571428571428,0.28239606274291873,4,S05,361,8,0.75,0.8,0.8,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,0.8,0.9028571428571428,0.20994798839092255,4.767,0.5,S08
0.375,0.4,0.5,0.4444444444444444,-0.25,-0.2581988897471611,0.375,0.375,0.4928571428571429,0.44699210673570633,5,S06,369,8,0.375,0.4,0.5,0.4444444444444444,-0.25,-0.2581988897471611,0.375,0.375,0.4928571428571429,0.5311770495027304,1.4986,0.5,S05
0.5714285714285714,0.5,0.3333333333333333,0.4,0.08695652173913038,0.09128709291752768,0.5416666666666666,0.6666666666666666,0.7,0.513664348250521,6,S07,364,7,0.5714285714285714,0.5,0.3333333333333333,0.4,0.08695652173913038,0.09128709291752768,0.5416666666666666,0.6666666666666666,0.7,0.4528342852635042,1.7002,0.5,S18
0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.8166666666666667,0.8523809523809524,0.5019434657879174,7,S08,360,16,0.5625,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.19999999999999996,0.24370871833797697,0.6166666666666667,0.8166666666666667,0.8523809523809524,0.5019434681162238,1.0,0.5,S41
0.8,0.875,0.875,0.875,0.375,0.375,0.6875,0.875,0.9704861111111112,0.29827569555491207,8,S09,355,10,0.7,1.0,0.625,0.7692307692307693,0.4,0.5,0.8125,0.875,0.9704861111111112,0.24651633203029635,1.4969,0.7,S29
0.75,0.5714285714285714,1.0,0.7272727272727273,0.5263157894736843,0.5976143046671968,0.8125,1.0,1.0,0.4197319696346919,9,S10,366,12,0.75,0.5714285714285714,1.0,0.7272727272727273,0.5263157894736843,0.5976143046671968,0.8125,1.0,1.0,0.5097873112342011,0.4384,0.5,S02
0.5714285714285714,0.75,0.6,0.6666666666666666,0.08695652173913038,0.09128709291752768,0.55,0.8,0.9266666666666665,0.3666031820965665,10,S12,372,7,0.5714285714285714,0.75,0.6,0.6666666666666666,0.08695652173913038,0.09128709291752768,0.55,0.8,0.9266666666666665,0.32576627603599,0.7198,0.5,S21
