accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,0.5,0.25,0.7635296391589301,30,S32,365,7,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,0.5,0.25,0.6844377550961716,0.357,0.5,S24
0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.10166994233926135,31,S33,372,6,0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.0,0.6666666666666666,0.5,1.0,0.3133215506871541,5.0,0.5,S17
0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.5,0.6428571428571428,0.7375720563743795,32,S34,372,7,0.8571428571428571,1.0,0.5,0.6666666666666666,0.588235294117647,0.6454972243679028,0.75,0.5,0.6428571428571428,0.7079923599958421,1.8413,0.5,S03
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7519895111521085,33,S35,364,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6242038905620575,5.0,0.5,S01
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2392608406974302,34,S36,365,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3555737441139562,2.5157,0.5,S24
0.5,0.25,0.5,0.3333333333333333,0.0,0.0,0.5,0.5,0.625,0.5832787854596972,35,S37,370,8,0.5,0.25,0.5,0.3333333333333333,0.0,0.0,0.5,0.4166666666666667,0.29166666666666663,0.4887798158451915,0.0877,0.5,S26
0.6,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,0.2182178902359924,0.6000000000000001,0.76,0.8083333333333333,0.45289025306701663,36,S38,367,10,0.6,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,0.2182178902359924,0.6000000000000001,0.76,0.8083333333333333,0.45289025008678435,1.0,0.5,S31
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5336446522602013,37,S39,371,7,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3612380900553294,5.0,0.5,S34
0.42857142857142855,0.0,0.0,0.0,-0.3999999999999999,-0.4,0.3,0.6,0.41666666666666663,0.6712610561932837,38,S40,372,7,0.42857142857142855,0.0,0.0,0.0,-0.3999999999999999,-0.4,0.3,0.6,0.41666666666666663,0.6143844521471432,3.1909,0.5,S35
0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,0.0,0.0,0.8888888888888888,0.5,1.0,0.11000216669506496,39,S41,369,9,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,0.0,0.0,0.8888888888888888,0.5,1.0,0.340066177977456,5.0,0.5,S28
0.14285714285714285,0.16666666666666666,0.5,0.25,-0.3125,-0.6454972243679028,0.25,0.5,0.6428571428571428,0.7061076339866433,40,S42,371,7,0.14285714285714285,0.16666666666666666,0.5,0.25,-0.3125,-0.6454972243679028,0.25,0.5,0.6428571428571428,0.6538636854716708,3.105,0.5,S28
0.42857142857142855,1.0,0.2,0.3333333333333333,0.125,0.2581988897471611,0.6,0.7,0.9028571428571428,0.34105564015252243,41,S43,371,7,0.42857142857142855,1.0,0.2,0.3333333333333333,0.125,0.2581988897471611,0.6,0.7,0.9028571428571428,0.3647834573473249,5.0,0.5,S42
0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.7142857142857143,0.5,1.0,0.09733839120183672,42,S44,372,7,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,0.0,0.0,0.7142857142857143,0.5,1.0,0.3101584826196943,5.0,0.5,S13
