accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,fold,test_subject,train_n,test_n,accuracy_cal,precision_cal,recall_cal,f1_cal,kappa_cal,mcc_cal,balanced_acc_cal,roc_auc_cal,pr_auc_cal,ece_cal,T_post,opt_threshold_cal,val_subject
0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,1.0,1.0,0.7652651156697954,30,S32,365,7,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,0.05405405405405417,0.16666666666666666,0.5833333333333334,1.0,1.0,0.5938468830926078,4.655,0.5,S24
0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,0.8333333333333334,0.5,1.0,0.011442209283510843,31,S33,372,6,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,0.8333333333333334,0.5,1.0,0.16512260337670645,4.9999,0.5,S17
0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.5,0.6619721257260868,32,S34,372,7,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.5,0.3499890054975237,5.0,0.5,S03
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8286299120324354,33,S35,364,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6768401712179184,5.0,0.5,S01
0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,0.588235294117647,0.6454972243679028,0.9166666666666667,0.8333333333333334,0.976190476190476,0.19223855076623814,34,S36,365,7,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,0.588235294117647,0.6454972243679028,0.9166666666666667,0.8333333333333334,0.976190476190476,0.16912760632944157,0.5795,0.5,S24
0.25,0.25,1.0,0.4,0.0,0.0,0.5,1.0,1.0,0.5735002681612968,35,S37,370,8,0.25,0.25,1.0,0.4,0.0,0.0,0.5,1.0,1.0,0.48969893902540207,5.0,0.5,S26
0.6,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,0.2182178902359924,0.6000000000000001,0.72,0.6683333333333333,0.4475071653723717,36,S38,367,10,0.6,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,0.2182178902359924,0.6000000000000001,0.72,0.6683333333333333,0.44750716546550395,1.0,0.5,S31
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6388888888888888,0.5702361462837351,37,S39,371,7,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6388888888888888,0.5257333942822047,5.0,0.5,S34
0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.7,0.7,0.6967116322567952,38,S40,372,7,0.42857142857142855,0.25,0.5,0.3333333333333333,-0.07692307692307687,-0.09128709291752768,0.45,0.7,0.7,0.5629287830420903,5.0,0.5,S35
1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.013009190559387207,39,S41,369,9,1.0,1.0,1.0,1.0,,0.0,1.0,0.5,1.0,0.22416705555386013,4.6482,0.5,S28
0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.7,0.7,0.6704414912632533,40,S42,371,7,0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,0.7,0.7,0.5465982300894601,2.7776,0.5,S28
0.42857142857142855,0.6,0.6,0.6,-0.3999999999999999,-0.4,0.3,0.0,0.5628571428571428,0.36700668079512466,41,S43,371,7,0.42857142857142855,0.6,0.6,0.6,-0.3999999999999999,-0.4,0.3,0.0,0.5628571428571428,0.4185652562550136,5.0,0.5,S42
0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,0.0,0.0,0.8571428571428571,0.5,1.0,0.03805799634262387,42,S44,372,7,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,0.0,0.0,0.8571428571428571,0.5,1.0,0.026702123995554366,0.7522,0.5,S13
